Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The George Street Diner,43.65297,-79.371467,Diner
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Miku,43.64137436,-79.37753063,Japanese Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,CN Tower,43.64227743282815,-79.38705542070056,Monument / Landmark
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Harbourfront,43.63952563223911,-79.38068838052389,Neighborhood
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,YYoga,43.64972499320129,-79.39198265471717,Yoga Studio
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Eggspectation,43.646526,-79.375134,Breakfast Spot
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,WestJet Flight Deck,43.641038,-79.389092,Baseball Stadium
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Page One Cafe,43.65777161112601,-79.3760725691681,Café
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Nordstrom,43.655041,-79.3809665,Clothing Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,General Assembly,43.647326115934106,-79.39304291907733,Pizza Place
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,BeaverTails,43.639736,-79.380068,Dessert Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Rexall,43.648182,-79.37387,Pharmacy
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,St. James Park,43.6504248002309,-79.3723109702051,Park
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Blaze Pizza,43.656518,-79.380015,Pizza Place
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Alo,43.64857357946059,-79.39624325999638,French Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Aloette,43.648380956878,-79.39618583130652,Restaurant
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,HTO Park,43.63794857171933,-79.38781965601113,Park
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.651613,-79.364917,Coffee Shop
"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
